entrez_gene_id	hugo_symbol
26493	OR8B8
326625	MMAB
51380	CSAD
8549	LGR5
123606	NIPA1
123745	PLA2G4E
79759	ZNF668
27324	TOX3
23644	EDC4
947	CD34
140883	ZNF280B
375318	AQP12A
151887	CCDC80
152138	PYDC2
60684	TRAPPC11
353497	POLN
26249	KLHL3
153572	IRX2
1235	CCR6
222584	FAM83B
1268	CNR1
79987	SVEP1
27035	NOX1
416	ARSF
10570	DPYSL4
5719	PSMD13
117854	TRIM6
23220	DTX4
6094	ROM1
5018	OXA1L
7051	TGM1
124220	ZG16B
10265	IRX5
388403	YPEL2
200162	SPAG17
1269	CNR2
140711	TLDC2
7621	ZNF70
25930	PTPN23
222546	RFX6
9821	RB1CC1
4939	OAS2
51411	BIN2
11215	AKAP11
83548	COG3
145483	FAM161B
51324	SPG21
2145	EZH1
4836	NMT1
80264	ZNF430
113835	ZNF257
6294	SAFB
10794	ZNF460
80095	ZNF606
387597	ILDR2
7779	SLC30A1
150094	SIK1
3538	IGLC2
10454	TAB1
250	ALPP
5443	POMC
131149	OTOL1
2119	ETV5
56144	PCDHA4
79192	IRX1
730	C7
80060	GNL3LP1
28514	DLL1
654231	OCM
5982	RFC2
3646	EIF3E
7504	XK
54328	GPR173
118672	PSTK
5592	PRKG1
55680	RUFY2
23584	VSIG2
6207	RPS13
55681	SCYL2
29121	CLEC2D
7681	MKRN3
64397	ZNF106
7727	ZNF174
55697	VAC14
1018	CDK3
147323	STARD6
23373	CRTC1
360200	TMPRSS9
10683	DLL3
23095	KIF1B
54546	RNF186
9048	ARTN
7053	TGM3
9402	GRAP2
83879	CDCA7
9689	BZW1
84693	MCEE
7879	RAB7A
25976	TIPARP
51068	NMD3
84248	FYTTD1
93973	ACTR8
57728	WDR19
10307	APBB3
6534	SLC6A7
285590	SH3PXD2B
7058	THBS2
2907	GRINA
2055	CLN8
6867	TACC1
7994	KAT6A
375775	PNPLA7
23137	SMC5
6322	SCML1
168400	DDX53
347442	DCAF8L2
1654	DDX3X
9767	JADE3
8473	OGT
5255	PHKA1
4674	NAP1L2
2846	LPAR4
54780	NSMCE4A
9060	PAPSS2
2147	F2
84767	TRIM51
219990	OOSP2
283237	TTC9C
23642	SNHG1
10060	ABCC9
51339	DACT1
25820	ARIH1
84993	UBL7
25942	SIN3A
1277	COL1A1
27091	CACNG5
5596	MAPK4
26085	KLK13
254268	AKNAD1
27246	RNF115
5692	PSMB4
10765	KDM5B
127294	MYOM3
29889	GNL2
81610	FAM83D
8867	SYNJ1
3689	ITGB2
905	CCNT2
10324	KLHL41
114880	OSBPL6
7429	VIL1
84542	KIAA1841
55577	NAGK
60678	EEFSEC
22865	SLITRK3
10644	IGF2BP2
10752	CHL1
6314	ATXN7
403274	OR5H15
56138	PCDHA11
3779	KCNMB1
85413	SLC22A16
5980	REV3L
55362	TMEM63B
10321	CRISP3
90523	MLIP
389400	GFRAL
51422	PRKAG2
6469	SHH
8379	MAD1L1
79581	SLC52A2
84988	PPP1R16A
1955	MEGF9
6103	RPGR
7552	ZNF711
50624	CUZD1
55454	CSGALNACT2
1645	AKR1C1
10114	HIPK3
3822	KLRC2
8437	RASAL1
81602	CDADC1
4649	MYO9A
64785	GINS3
54715	RBFOX1
23512	SUZ12
80221	ACSF2
8170	SLC14A2
55094	GPATCH1
3249	HPN
3749	KCNC4
343066	AADACL4
6403	SELP
81469	OR2G3
5825	ABCD3
1806	DPYD
56265	CPXM1
25876	SPEF1
873	CBR1
6523	SLC5A1
376940	ZC3H6
56886	UGGT1
57537	SORCS2
4724	NDUFS4
3001	GZMA
2651	GCNT2
729176	KATNBL1P6
7718	ZNF165
55770	EXOC2
81491	GPR63
8985	PLOD3
9771	RAPGEF5
25948	KBTBD2
23366	KIAA0895
2645	GCK
94137	RP1L1
11244	ZHX1
26281	FGF20
90362	FAM110B
7105	TSPAN6
5588	PRKCQ
113746	ODF3
143496	OR52B4
114900	C1QTNF4
84678	KDM2B
23141	ANKLE2
5927	KDM5A
10106	CTDSP2
8825	LIN7A
57494	RIMKLB
116028	RMI2
9894	TELO2
57146	TMEM159
28307	IGHV3OR16-9
2775	GNAO1
400629	TEX19
9518	GDF15
56926	NCLN
374907	B3GNT8
3643	INSR
8682	PEA15
50848	F11R
9970	NR1I3
56256	SERTAD4
401944	LDLRAD2
57165	GJC2
59269	HIVEP3
55283	MCOLN3
9935	MAFB
113730	KLHDC7B
22930	RAB3GAP1
344191	EVX2
1419	CRYGB
84695	LOXL3
51692	CPSF3
79740	ZBBX
259173	ALS2CL
10333	TLR6
22902	RUFY3
8310	ACOX3
93408	MYL10
5218	CDK14
10165	SLC25A13
114786	XKR4
259	AMBP
142680	SLC34A3
9131	AIFM1
139135	PASD1
220929	ZNF438
4297	KMT2A
79829	NAA40
81544	GDPD5
643246	MAP1LC3B2
3736	KCNA1
359	AQP2
140465	MYL6B
388015	RTL1
55075	UACA
23300	ATMIN
146802	SLC47A2
6875	TAF4B
10403	NDC80
55034	MOCOS
90589	ZNF625
126402	CCDC105
126526	C19orf47
23646	PLD3
56931	DUS3L
348327	ZNF530
57823	SLAMF7
55732	C1orf112
81470	OR2G2
149076	ZNF362
7075	TIE1
23613	ZMYND8
29761	USP25
28820	IGLV1-51
100037417	DDTL
10343	PKDREJ
790	CAD
55840	EAF2
11222	MRPL3
152100	CMC1
8603	FAM193A
2661	GDF9
2676	GFRA3
2908	NR3C1
8614	STC2
23061	TBC1D9B
2534	FYN
154075	SAMD3
1080	CFTR
60412	EXOC4
649	BMP1
84675	TRIM55
54845	ESRP1
140459	ASB6
10319	LAMC3
23287	AGTPBP1
8227	AKAP17A
728130	NUTM2D
744	MPPED2
10003	NAALAD2
114882	OSBPL8
623	BDKRB1
89839	ARHGAP11B
7158	TP53BP1
84952	CGNL1
2806	GOT2
1748	DLX4
64122	FN3K
147372	CCBE1
2593	GAMT
3802	KIR2DL1
2773	GNAI3
64783	RBM15
7678	ZNF124
4802	NFYC
54874	FNBP1L
5173	PDYN
2937	GSS
90199	WFDC8
10587	TXNRD2
80255	SLC35F5
5624	PROC
79901	CYBRD1
57181	SLC39A10
55230	USP40
28882	IGKV2D-29
27136	MORC1
23317	DNAJC13
51146	A4GNT
275	AMT
85462	FHDC1
768239	PSAPL1
10983	CCNI
9429	ABCG2
84321	THOC3
493869	GPX8
10919	EHMT2
5089	PBX2
4855	NOTCH4
116113	FOXP4
154007	SNRNP48
22798	LAMB4
51085	MLXIPL
79690	GAL3ST4
9070	ASH2L
203102	ADAM32
6591	SNAI2
23439	ATP1B4
8776	MTMR1
407007	MIR222
8228	PNPLA4
9971	NR1H4
374491	TPTE2P6
57511	COG6
10253	SPRY2
55640	FLVCR2
79874	RABEP2
6605	SMARCE1
7297	TYK2
5671	PSG3
84944	MAEL
6429	SRSF4
80176	SPSB1
2730	GCLM
26046	LTN1
431705	ASTL
5437	POLR2H
255812	SDHAP1
285429	DCAF4L1
9575	CLOCK
9407	TMPRSS11D
9499	MYOT
285643	KIF4B
51720	UIMC1
3842	TNPO1
92270	ATP6AP1L
6943	TCF21
346007	EYS
9892	SNAP91
56164	STK31
3092	HIP1
79027	ZNF655
9630	GNA14
554214	MIR450A1
4943	TBC1D25
212	ALAS2
25911	DPCD
26098	EDRF1
55760	DHX32
80313	LRRC27
85442	KNDC1
55301	OLAH
5305	PIP4K2A
3799	KIF5B
91074	ANKRD30A
221002	RASGEF1A
8031	NCOA4
114131	UCN3
79754	ASB13
439996	IFIT1B
3087	HHEX
9124	PDLIM1
56649	TMPRSS4
1798	DPAGT1
114902	C1QTNF5
219869	OR10G8
51272	BET1L
338645	LUZP2
26273	FBXO3
60529	ALX4
3046	HBE1
390061	OR51Q1
79097	TRIM48
50613	UBQLN3
219431	OR4S2
6520	SLC3A2
5331	PLCB3
322	APBB1
22992	KDM2A
338692	ANKRD13D
54961	SSH3
57175	CORO1B
390212	GPR152
53838	C11orf24
116985	ARAP1
80227	PAAF1
408	ARRB1
56672	AKIP1
57093	TRIM49
5893	RAD52
7374	UNG
259290	TAS2R31
5545	PRB4
283455	KSR2
254050	LRRC43
57647	DHX37
11211	FZD10
57634	EP400
2984	GUCY2C
144699	FBXL14
23012	STK38L
55297	CCDC91
83857	TMTC1
3741	KCNA5
3849	KRT2
3227	HOXC11
2065	ERBB3
6601	SMARCC2
196403	DTX3
50813	COPS7A
920	CD4
121278	TPH2
1466	CSRP2
160335	TMTC2
2	A2M
317	APAF1
3916	LAMP1
9205	ZMYM5
8100	IFT88
255967	PAN3
89890	KBTBD6
5925	RB1
160897	GPR180
10257	ABCC4
441669	OR4Q3
84962	AJUBA
79178	THTPA
10901	DHRS4
55072	RNF31
29966	STRN3
652	BMP4
399671	HEATR4
7253	TSHR
57578	UNC79
23191	CYFIP1
57194	ATP10A
85455	DISP2
55192	DNAJC17
80208	SPG11
22995	CEP152
373509	USP50
388121	TNFAIP8L3
256764	WDR72
26108	PYGO1
115752	DIS3L
10302	SNAPC5
10391	CORO2B
9399	STOML1
56905	C15orf39
55070	DET1
2242	FES
23042	PDXDC1
64131	XYLT1
124152	IQCK
10607	TBL3
9143	SYNGR3
5347	PLK1
260429	PRSS33
51333	ZNF771
79228	THOC6
3687	ITGAX
64714	PDIA2
54925	ZSCAN32
113	ADCY7
79068	FTO
57567	ZNF319
9057	SLC7A6
83449	PMFBP1
170692	ADAMTS18
54550	NECAB2
9914	ATP2C2
55625	ZDHHC7
4626	MYH8
93649	MYOCD
60528	ELAC2
400578	KRT16P2
10400	PEMT
4239	MFAP4
26118	WSB1
27346	TMEM97
100506436	SPAG5-AS1
5717	PSMD11
4994	OR3A1
91608	RASL10B
414059	TBC1D3B
8396	PIP4K2B
84254	CAMKK1
79132	DHX58
79777	ACBD4
124976	SPNS2
5245	PHB
9135	RABEP1
54894	RNF43
4215	MAP3K3
92335	STRADA
117246	FTSJ3
22901	ARSG
57659	ZBTB4
9489	PGS1
23135	KDM6B
339221	ENPP7
58485	TRAPPC1
57521	RPTOR
79755	ZNF750
146712	B3GNTL1
4628	MYH10
1830	DSG3
374864	CCDC178
30827	CXXC1
23556	PIGN
23239	PHLPP1
55556	ENOSF1
4772	NFATC1
1265	CNN2
3609	ILF3
163059	ZNF433
55850	USE1
54815	GATAD2A
26330	GAPDHS
495	ATP4A
79171	RBM42
25999	CLIP3
64857	PLEKHG2
57731	SPTBN4
112398	EGLN2
9138	ARHGEF1
27113	BBC3
11133	KPTN
8541	PPFIA3
79735	TBC1D17
114132	SIGLEC11
114823	LENG8
284307	ZIK1
54807	ZNF586
57192	MCOLN1
1991	ELANE
4803	NGF
5738	PTGFRN
100132406	NBPF10
8799	PEX11B
54507	ADAMTSL4
29765	TMOD4
57592	ZNF687
5298	PI4KB
7286	TUFT1
6707	SPRR3
9909	DENND4B
9898	UBAP2L
3570	IL6R
80308	FLAD1
56893	UBQLN4
10763	NES
910	CD1B
1314	COPA
8703	B4GALT3
9507	ADAMTS4
149297	FAM78B
6646	SOAT1
339479	BRINP3
9911	TMCC2
1380	CR2
100313769	MIR320B2
4931	NVL
7044	LEFTY2
58480	RHOU
22796	COG2
163882	CNST
25909	AHCTF1
127068	OR2T34
164091	PAQR7
64129	TINAGL1
127687	C1orf122
84217	ZMYND12
23139	MAST2
2166	FAAH
127343	DMBX1
5786	PTPRA
128876	FAM83C
55245	UQCC1
8904	CPNE1
9054	NFS1
128434	VSTM2L
9675	TTI1
85449	KIAA1755
26051	PPP1R16B
11122	PTPRT
54498	SMOX
57091	CASS4
164312	LRRN4
54915	YTHDF1
337969	KRTAP19-2
1292	COL6A2
3053	SERPIND1
10634	GAS2L1
9681	DEPDC5
11078	TRIOBP
51386	EIF3L
25776	CBY1
140564	APOBEC3D
9889	ZBED4
5903	RANBP2
10461	MERTK
4648	MYO7B
90	ACVR1
151258	SLC38A11
140469	MYO3B
79677	SMC6
343930	MSGN1
4632	MYL1
6556	SLC11A1
3300	DNAJB2
406944	MIR153-1
81618	ITM2C
5707	PSMD1
129563	DIS3L2
9427	ECEL1
25791	NGEF
54658	UGT1A1
3797	KIF3C
3030	HADHA
4358	MPV17
151056	PLB1
130271	PLEKHH2
9792	SERTAD2
5861	RAB1A
525	ATP6V1B1
23020	SNRNP200
55773	TBC1D23
6396	SEC13
84692	CCDC54
90102	PHLDB2
29114	TAGLN3
57461	ISY1
23023	TMCC1
51421	AMOTL2
83850	ESYT3
56945	MRPS22
8975	USP13
131408	FAM131A
5130	PCYT1A
4292	MLH1
9209	LRRFIP2
285267	ZNF619
56992	KIF15
6599	SMARCC1
10869	USP19
4485	MST1
8801	SUCLG2
285203	EOGT
7110	TMF1
6092	ROBO2
403278	OR5K4
308	ANXA5
256471	MFSD8
1182	CLCN3
2180	ACSL1
132625	ZFP42
2868	GRK4
3490	IGFBP7
324	APC
3781	KCNN2
23105	FSTL4
64374	SIL1
56146	PCDHA2
10146	G3BP1
2741	GLRA1
80315	CPEB4
2870	GRK6
64777	RMND5B
57396	CLK4
8546	AP3B1
65980	BRD9
64167	ERAP2
2309	FOXO3
154214	RNF217
93663	ARHGAP18
5191	PEX7
8676	STX11
116254	GINM1
389434	IYD
2099	ESR1
84947	SERAC1
9589	WTAP
29074	MRPL18
6310	ATXN1
9444	QKI
154141	MBOAT1
54901	CDKAL1
353219	KAAG1
10866	HCP5
7917	BAG6
221496	LEMD2
154467	CCDC167
2739	GLO1
285852	TREML4
24149	ZNF318
83741	TFAP2D
401265	KLHL31
6239	RREB1
4646	MYO6
51593	SRRT
221981	THSD7A
1357	CPA1
2115	ETV1
401427	OR2A7
643641	ZNF862
221823	PRPS1L1
9734	HDAC9
3205	HOXA9
1395	CRHR2
5137	PDE1C
6977	TRGV4
6974	TRGV2
27434	POLM
55607	PPP1R9A
245812	CNPY4
25897	RNF19A
9694	EMC2
7373	COL14A1
727957	MROH1
55790	CSGALNACT1
9796	PHYHIP
23221	RHOBTB2
56154	TEX15
83877	TM2D2
5327	PLAT
9705	ST18
55824	PAG1
8767	RIPK2
115111	SLC26A7
79815	NIPAL2
55151	TMEM38B
58499	ZNF462
54932	EXD3
10811	NOXA1
6456	SH3GL2
3444	IFNA7
573	BAG1
347240	KIF24
84720	PIGO
79956	ERMP1
60560	NAA35
65268	WNK2
115201	ATG4A
2986	GUCY2F
2182	ACSL4
158800	RHOXF1
55879	GABRQ
3421	IDH3G
537	ATP6AP1
7503	XIST
139596	UPRT
120224	TMEM45B
51296	SLC15A3
1200	TPP1
4756	NEO1
146691	TOM1L2
147015	DHRS13
9527	GOSR1
80700	UBXN6
645432	ARRDC5
22870	PPP6R1
163786	SASS6
10885	WDR3
57863	CADM3
57216	VANGL2
3964	LGALS8
8438	RAD54L
1429	CRYZ
1002	CDH4
6782	HSPA13
150372	NFAM1
51626	DYNC2LI1
55704	CCDC88A
1639	DCTN1
51460	SFMBT1
27068	PPA2
59067	IL21
91746	YTHDC1
153733	CCDC112
8974	P4HA2
84105	PCBD2
153770	PLAC8L1
10917	BTNL3
26064	RAI14
55299	BRIX1
677828	SNORA47
2911	GRM1
23564	DDAH2
2178	FANCE
95681	CEP41
55174	INTS10
29942	PURG
56254	RNF20
2650	GCNT1
1842	ECM2
1183	CLCN4
10389	SCML2
5199	CFP
10800	CYSLTR1
26019	UPF2
91523	PCED1B
10376	TUBA1B
4848	CNOT2
10979	FERMT2
2103	ESRRB
1583	CYP11A1
85291	KRTAP4-2
325	APCS
114548	NLRP3
5126	PCSK2
151126	ZNF385B
4345	CD200
5648	MASP1
91368	CDKN2AIPNL
28973	MRPS18B
10467	ZNHIT1
137970	UNC5D
390036	OR52K1
283111	OR51V1
488	ATP2A2
28473	IGHV1-3
51199	NIN
246777	SPESP1
145873	MESP2
29117	BRD7
54768	HYDIN
23533	PIK3R5
64100	ELSPBP1
7412	VCAM1
1378	CR1
65979	PHACTR4
84275	SLC25A33
284992	CCDC150
200879	LIPH
501	ALDH7A1
56134	PCDHAC2
56126	PCDHB10
11131	CAPN11
5078	PAX4
1358	CPA2
643955	ZNF733P
169026	SLC30A8
1191	CLU
1015	CDH17
26740	OR1J2
392399	LCN9
768	CA9
10020	GNE
8243	SMC1A
9790	BMS1
10413	YAP1
1737	DLAT
113675	SDSL
27289	RND1
122651	RNASE11
171546	SPTSSA
5700	PSMC1
102	ADAM10
25970	SH2B1
29855	UBN1
57019	CIAPIN1
84219	WDR24
9955	HS3ST3A1
22843	PPM1E
326624	RAB37
79058	ASPSCR1
126326	GIPC3
6510	SLC1A5
142	PARP1
22803	XRN2
63910	SLC17A9
3772	KCNJ15
23539	SLC16A8
401024	FSIP2
253558	LCLAT1
85474	LBX2
10063	COX17
201626	PDE12
5393	EXOSC9
132724	TMPRSS11B
51170	HSD17B11
84816	RTN4IP1
27102	EIF2AK1
23144	ZC3H3
5365	PLXNB3
22978	NT5C2
7414	VCL
143279	HECTD2
727897	MUC5B
100287569	LINC00173
64426	SUDS3
7347	UCHL3
5706	PSMC6
4692	NDN
51005	AMDHD2
10725	NFAT5
645027	EVPLL
677882	SNORA59B
4991	OR1D2
26151	NAT9
80206	FHOD3
729440	CCDC61
10542	LAMTOR5
57643	ZSWIM5
148979	GLIS1
80835	TAS1R1
149708	WFDC5
6615	SNAI1
3580	CXCR2P1
84812	PLCD4
54576	UGT1A8
51239	ANKRD39
165904	XIRP1
23022	PALLD
10886	NPFFR2
23338	JADE2
56106	PCDHGA10
29093	MRPL22
345462	ZNF879
2324	FLT4
7259	TSPYL1
221692	PHACTR1
8417	STX7
9053	MAP7
340146	SLC35D3
9590	AKAP12
6568	SLC17A1
80736	SLC44A4
23113	CUL9
64761	PARP12
2128	EVX1
100499483	CCDC180
57481	KIAA1210
22884	WDR37
79671	NLRX1
5140	PDE3B
10432	RBM14
904	CCNT1
4081	MAB21L1
27141	CIDEB
825	CAPN3
1398	CRK
8383	OR1A1
85415	RHPN2
57663	USP29
718	C3
84824	FCRLA
26696	OR2T1
284654	RSPO1
2832	NPBWR2
84269	CHCHD5
56603	CYP26B1
9982	FGFBP1
257202	GPX6
4899	NRF1
57016	AKR1B10
28595	TRBV7-3
1804	DPP6
54443	ANLN
23353	SUN1
11033	ADAP1
23637	RABGAP1
5475	PPEF1
53336	CPXCR1
960	CD44
28506	IGHD1-26
3868	KRT16
10297	APC2
84436	ZNF528
279	AMY2A
6283	S100A12
4914	NTRK1
5778	PTPN7
27293	SMPDL3B
8891	EIF2B3
22981	NINL
10740	RFPL1S
55586	MIOX
52	ACP1
2317	FLNB
153241	CEP120
3187	HNRNPH1
2006	ELN
286151	FBXO43
10527	IPO7
121601	ANO4
27239	GPR162
4060	LUM
4625	MYH7
5926	ARID4A
1464	CSPG4
80063	ATF7IP2
6662	SOX9
124590	USH1G
79157	MFSD11
25800	SLC39A6
7733	ZNF180
284355	TPRX1
3321	IGSF3
1434	CSE1L
89765	RSPH1
547	KIF1A
27031	NPHP3
200916	RPL22L1
84818	IL17RC
2261	FGFR3
57733	GBA3
55521	TRIM36
79616	CCNJL
5420	PODXL
3181	HNRNPA2B1
285955	SPDYE1
8468	FKBP6
23230	VPS13A
4958	OMD
56548	CHST7
118788	PIK3AP1
414157	C10orf62
220323	OAF
80071	CCDC15
219436	OR5D14
219464	OR5T2
7542	ZFPL1
2251	FGF6
144233	BCDIN3D
80209	PROSER1
84078	KBTBD7
28666	TRAV17
6524	SLC5A2
56052	ALG1
80205	CHD9
782	CACNB1
3214	HOXB4
643664	SLC35G6
81890	QTRT1
90594	ZNF439
79149	ZSCAN5A
55170	PRMT6
200185	KRTCAP2
2629	GBA
4720	NDUFS2
79932	KIAA0319L
1179	CLCA1
3985	LIMK2
55818	KDM3A
89857	KLHL6
2720	GLB1
54726	OTUD4
386617	KCTD8
23324	MAN2B2
892	CCNC
11104	KATNA1
83595	SOX7
55806	HR
54836	BSPRY
139105	BEND2
84665	MYPN
56547	MMP26
869	CBLN1
5023	P2RX1
124944	C17orf49
54868	TMEM104
11218	DDX20
81839	VANGL1
2494	NR5A2
7802	DNALI1
26009	ZZZ3
91624	NEXN
30836	DNTTIP2
24141	LAMP5
10369	CACNG2
93349	SP140L
5968	REG1B
153830	RNF145
774	CACNA1B
375748	ERCC6L2
84295	PHF6
10613	ERLIN1
56980	PRDM10
9733	SART3
9332	CD163
54937	SOHLH2
55282	LRRC36
84080	ENKD1
2734	GLG1
4087	SMAD2
80323	CCDC68
7568	ZNF20
9668	ZNF432
162967	ZNF320
284618	RUSC1-AS1
88	ACTN2
5770	PTPN1
55670	PEX26
23671	TMEFF2
80216	ALPK1
56916	SMARCAD1
11005	SPINK5
9443	MED7
56658	TRIM39
4277	MICB
5225	PGC
7984	ARHGEF5
23288	IQCE
222194	RSBN1L
157657	C8orf37
51271	UBAP1
57704	GBA2
9737	GPRASP1
5146	PDE6C
4162	MCAM
390064	OR51I2
5553	PRG2
3846	KRTAP5-9
56673	C11orf16
83468	GLT8D2
121642	ALKBH2
84920	ALG10
390431	OR4K2
27133	KCNH5
8816	DCAF5
21	ABCA3
6559	SLC12A3
374286	CDRT1
6830	SUPT6H
6776	STAT5A
5971	RELB
163154	PRR22
93134	ZNF561
84283	TMEM79
116461	TSEN15
779	CACNA1S
81573	ANKRD13C
64949	MRPS26
55902	ACSS2
54069	MIS18A
375298	CERKL
79745	CLIP4
6869	TACR1
10840	ALDH1L1
79858	NEK11
10611	PDLIM5
9782	MATR3
3066	HDAC2
64577	ALDH8A1
394263	MUC21
1956	EGFR
2961	GTF2E2
23307	FKBP15
7186	TRAF2
9016	SLC25A14
347475	CCDC160
22841	RAB11FIP2
8496	PPFIBP1
6445	SGCG
9543	IGDCC3
201232	SLC16A13
29796	UQCR10
93624	TADA2B
5355	PLP2
8028	MLLT10
80114	BICC1
5519	PPP2R1B
10480	EIF3M
4891	SLC11A2
1634	DCN
10208	USPL1
7082	TJP1
5888	RAD51
55930	MYO5C
79801	SHCBP1
6687	SPG7
7153	TOP2A
9902	MRC2
9400	RECQL5
1149	CIDEA
9331	B4GALT6
6794	STK11
10298	PAK4
84699	CREB3L3
25865	PRKD2
125893	ZNF816
125962	OR7G1
376693	RPS10P7
56950	SMYD2
1296	COL8A2
158	ADSL
7173	TPO
389090	OR6B2
11167	FSTL1
5352	PLOD2
55892	MYNN
254827	NAALADL2
55129	ANO10
51128	SAR1B
2149	F2R
26692	OR2W1
692092	SNORD32B
3710	ITPR3
1026	CDKN1A
734	OSGIN2
10439	OLFM1
170626	XAGE3
4360	MRC1
1813	DRD2
84689	MS4A14
51535	PPHLN1
5213	PFKM
269	AMHR2
6515	SLC2A3
4074	M6PR
113540	CMTM1
5345	SERPINF2
23293	SMG6
81035	COLEC12
6633	SNRPD2
29844	TFPT
81609	SNX27
114819	CROCCP3
3915	LAMC1
375056	MIA3
51227	PIGP
550631	CCDC157
54471	MIEF1
79087	ALG12
22925	PLA2R1
57539	WDR35
388931	MFSD2B
1788	DNMT3A
11117	EMILIN1
51809	GALNT7
56122	PCDHB14
134957	STXBP5
780	DDR1
136319	MTPN
6424	SFRP4
340252	ZNF680
64798	DEPTOR
6570	SLC18A1
158431	ZNF782
57631	LRCH2
340591	CA5BP1
6839	SUV39H1
5207	PFKFB1
56159	TEX11
23187	PHLDB1
283189	OR9G4
390199	OR4D9
144453	BEST3
112849	L3HYPDH
26015	RPAP1
84690	SPATA22
10350	ABCA9
23210	JMJD6
4864	NPC1
1823	DSC1
51463	GPR89B
81627	TRMT1L
55657	ZNF692
84759	PCGF1
29909	GPR171
29925	GMPPB
319100	TAAR6
84630	TTBK1
10643	IGF2BP3
138948	DBH-AS1
283358	B4GALNT3
170482	CLEC4C
83982	IFI27L2
79918	SETD6
4059	BCAM
6375	XCL1
81569	ACTL8
5784	PTPN14
2046	EPHA8
80332	ADAM33
23523	CABIN1
151112	ZSWIM2
54529	ASNSD1
6772	STAT1
50489	CD207
78991	PCYOX1L
80328	ULBP2
51160	VPS28
4969	OGN
5165	PDK3
8453	CUL2
474354	LRRC18
9023	CH25H
259292	TAS2R46
5288	PIK3C2G
51474	LIMA1
23478	SEC11A
3882	KRT32
7266	DNAJC7
6464	SHC1
23252	OTUD3
93273	LEMD1
6894	TARBP1
6125	RPL5
23550	PSD4
55677	IWS1
9497	SLC4A7
211	ALAS1
1958	EGR1
10384	BTN3A3
54566	EPB41L4B
292	SLC25A5
10178	TENM1
9758	FRMPD4
23133	PHF8
219833	C11orf45
219484	OR5M8
1262	CNGA4
5139	PDE3A
8914	TIMELESS
8078	USP5
23143	LRCH1
161753	ODF3L1
6123	RPL3L
79651	RHBDF2
79822	ARHGAP28
100862728	UPK1A-AS1
11012	KLK11
2109	ETFB
79166	LILRP2
55791	LRIF1
4731	NDUFV3
758	MPPED1
140738	TMEM37
84083	ZRANB3
9936	CD302
5918	RARRES1
9807	IP6K1
25978	CHMP2B
1044	CDX1
23037	PDZD2
348980	HCN1
79072	FASTKD3
168391	GALNTL5
26872	STEAP1
84549	MAK16
2592	GALT
221044	UCMA
1431	CS
10540	DCTN2
11099	PTPN21
90381	TICRR
5636	PRPSAP2
22905	EPN2
83871	RAB34
3780	KCNN1
729359	PLIN4
126823	KLHDC9
1660	DHX9
7832	BTG2
148811	PM20D1
347735	SERINC2
23181	DIP2A
5465	PPARA
7852	CXCR4
238	ALK
28938	IGKV1-16
6434	TRA2B
55314	TMEM144
153443	SRFBP1
84466	MEGF10
57480	PLEKHG1
1590	CYP21A1P
3662	IRF4
8328	GFI1B
393	ARHGAP4
50945	TBX22
94233	OPN4
81577	GFOD2
3909	LAMA3
8698	S1PR4
3978	LIG1
2217	FCGRT
65982	ZSCAN18
23029	RBM34
4774	NFIA
8195	MKKS
23051	ZHX3
9475	ROCK2
1768	DNAH6
55573	CDV3
152485	ZNF827
26045	LRRTM2
1992	SERPINB1
26707	OR2J2
9820	CUL7
7227	TRPS1
10585	POMT1
138241	C9orf85
4694	NDUFA1
442444	FAM47C
8861	LDB1
57678	GPAM
374308	PTCHD3
84991	RBM17
9158	FIBP
64431	ACTR6
9880	ZBTB39
196441	ZFC3H1
10443	N4BP2L2
55177	RMDN3
124401	ANKS3
999	CDH1
9989	PPP4R1
84964	ALKBH6
7554	ZNF8
56833	SLAMF8
199870	FAM76A
8073	PTP4A2
127534	GJB4
2899	GRIK3
6018	RLF
140578	CHODL
4430	MYO1B
54884	RETSAT
84249	PSD2
23600	AMACR
10486	CAP2
222663	SCUBE3
222826	FAM217A
84928	TMEM209
9699	RIMS2
8822	FGF17
389763	SPATA31D1
347487	CXorf66
4221	MEN1
117144	CATSPER1
65975	STK33
121006	FAM186A
10804	GJB6
87	ACTN1
2235	FECH
11136	SLC7A9
342931	RFPL4A
55631	LRRC40
128989	TANGO2
65061	CDK15
51300	TIMMDC1
8545	CGGBP1
64839	FBXL17
157769	FAM91A1
29979	UBQLN1
1164	CKS2
114824	PNMA5
10844	TUBGCP2
8030	CCDC6
171389	NLRP6
63901	FAM111A
2237	FEN1
65125	WNK1
121457	IKBIP
28674	TRAV12-1
8720	MBTPS1
6928	HNF1B
147179	WIPF2
284186	TMEM105
83608	C18orf21
11201	POLI
1187	CLCNKA
7100	TLR5
64769	MEAF6
51661	FKBP7
4759	NEU2
4084	MXD1
349565	NMNAT3
57507	ZNF608
389333	PROB1
100190949	C5orf52
153643	FAM81B
2831	NPBWR1
10046	MAMLD1
84898	PLXDC2
80312	TET1
160287	LDHAL6A
85363	TRIM5
79158	GNPTAB
84329	HVCN1
9847	C2CD5
4734	NEDD4
94039	ZNF101
51548	SIRT6
770	CA11
284359	IZUMO1
3283	HSD3B1
27101	CACYBP
7161	TP73
116154	PHACTR3
113278	SLC52A3
10291	SF3A1
80831	APOL5
8491	MAP4K3
8869	ST3GAL5
51447	IP6K2
84640	USP38
